"gene"	"protein_id"	"gene.y"	"product"	"Amean"	"Fstat.ANOVA"	"rawP.ANOVA"	"FDR.ANOVA"	"FC.temp.A.42vsA.37"	"rawP.temp.A.42vsA.37"	"FDR.temp.A.42vsA.37"	"FC.temp.N.42vsN.37"	"rawP.temp.N.42vsN.37"	"FDR.temp.N.42vsN.37"	"FC.nitr.A.42vsN.42"	"rawP.nitr.A.42vsN.42"	"FDR.nitr.A.42vsN.42"	"FC.nitr.A.37vsN.37"	"rawP.nitr.A.37vsN.37"	"FDR.nitr.A.37vsN.37"	"FC.both.N.42vsA.37"	"rawP.both.N.42vsA.37"	"FDR.both.N.42vsA.37"	"FC.both.A.42vsN.37"	"rawP.both.A.42vsN.37"	"FDR.both.A.42vsN.37"	"AMS.37.1"	"AMS.37.2"	"AMS.37.3"	"AMS.42.1"	"AMS.42.2"	"AMS.42.3"	"NMS.37.1"	"NMS.37.2"	"NMS.37.3"	"NMS.42.1"	"NMS.42.2"	"NMS.42.3"
"MCA_RS15710"	"WP_010960783.1"	NA	"glycosyltransferase family 2 protein"	5.51856742027294	2.57716329958339	0.106849336748406	0.167827052489858	1.52930776361836	0.0497527809332947	0.216626508012374	1.36871182246175	0.131740439533345	0.223597511530294	1.12729280360763	0.546869102941601	0.908617269869669	1.00891332953363	0.964106462318443	0.975361874653715	1.35661982292814	0.1418976095447	0.423333417473324	1.54293898767382	0.0459015576011112	0.0885875092614364	5.11712117649525	5.55983293259007	5.09867839976881	5.54344610727459	5.89106945504664	6.17975325433203	5.30444492298153	5.2892107243297	5.14357012539324	5.05409508567557	6.13971261858328	5.90187424080459
"MCA_RS07430"	"WP_010960784.1"	NA	"tetratricopeptide repeat protein"	5.79795395651731	1.47303040007412	0.275540409643448	0.349086909961811	1.23152716888108	0.202506701411023	0.421553071640104	1.27006143287949	0.148046771551794	0.244700740118033	1.02869592947892	0.857270611701276	0.964307663816021	1.06088364041398	0.707846564472368	0.79250595424315	1.19717317196434	0.26628004112419	0.569152476906038	1.30650702619129	0.109744236352296	0.180018533724453	5.25717094776393	5.89227568819285	5.88830482184754	5.96655257027375	5.94619245295182	6.02635180159154	5.67350601356458	5.73109708117359	5.3773490802749	5.57433221149983	6.21764069396755	6.02467411510586
"MCA_RS07435"	"WP_010960785.1"	NA	"prepilin-type N-terminal cleavage/methylation domain-containing protein"	8.1449818596744	4.47368781896047	0.0276048740087168	0.0631414652099834	-1.65163603953591	0.12497104179507	0.32614622321949	1.80601074408299	0.0762716297391356	0.148384767799101	1.01215042174945	0.968830408237698	0.990681711652088	3.01911559079883	0.00377415354027599	0.0396695865833043	-1.67170411399286	0.117059209270591	0.388872488190254	1.82795453630763	0.0712364805093745	0.127243960768512	9.01018031433911	9.39772892874543	8.3215423225868	7.31773830693769	8.65560999900818	8.58441584680278	7.82824150818583	7.02116498031638	7.09766709702871	8.60460675204747	7.4350117001398	8.46587455995467
"MCA_RS07440"	"WP_081423416.1"	NA	"glycosyltransferase family protein"	5.51718949884126	6.09798635263866	0.01066248274225	0.0334775467466297	-2.38655308226098	0.00160680195161622	0.0970102154903577	-1.20904334561114	0.384096945547278	0.50939391061819	-1.50537792445384	0.0766856004643506	0.50126600475943	1.31124451439927	0.22217256857054	0.363971234987347	-1.58535145460356	0.0500455314766631	0.279022237074851	-1.82006716219083	0.0155242994493144	0.0375699457635617	6.3774112188146	6.12412591091882	5.78303226770934	5.3666864852367	4.78357613425977	4.36952150144345	5.96388459135581	5.61284681116133	5.53502778305494	5.63921069244945	5.76497466553313	4.88597592415775
"MCA_RS07445"	"WP_081423417.1"	NA	"tetratricopeptide repeat protein"	7.06280149819272	1.67612452163955	0.229252732312075	0.304565719273992	-1.30762215742443	0.144718984966133	0.352556370604241	-1.24714396646214	0.222574932887462	0.331892709659623	-1.1477087251129	0.437078779839663	0.860259532286631	-1.09462661186454	0.607150157646859	0.71458534270195	-1.13933276694033	0.461191901432743	0.727739696492827	-1.4313580117805	0.0596831137052143	0.109575595561692	6.98872278860899	7.18474943467975	7.34845432510874	7.33635059032035	6.57268556169634	6.45205321047486	7.29714876868595	7.2710970119027	7.34499727570904	6.64913414792742	7.37927982462552	6.928945038573
"MCA_RS07450"	"WP_010960788.1"	NA	"hypothetical protein"	6.13924377453376	0.937236539444404	0.455506877659155	0.532390119437463	-1.03849474453758	0.802855007519876	0.882267839785429	1.26562883200442	0.139009207759948	0.233194096867213	-1.09388254697989	0.555792177227393	0.913173170926698	1.20154480405654	0.239631881923833	0.384529210049817	1.05333469690978	0.731609853496522	0.887640131133585	1.15700614796232	0.344637153231258	0.454669197803569	6.25101841421098	6.21041258538695	6.13961565072655	6.44216852319105	5.97868448237754	6.0167118990934	5.88376842047992	5.95811463507647	5.96449225764185	5.78812671382521	6.42275046377217	6.61506124862309
"MCA_RS15995"	NA	NA	"tRNA pseudouridine synthase B"	-0.196797294209989	0.122446859539645	0.944925722493906	0.955319905441338	1.62398729842002	0.666418772051517	0.798912306574013	-1.49965170339052	0.718299796458753	0.802419892178836	1.35253261820862	0.787788428997276	0.957027452209874	-1.8006333345112	0.601814546763474	0.710234832814637	1.20070102307102	0.870346525947468	0.949161715863011	-1.10877304044375	0.926555302908882	0.954119739290743	-2.77563902299676	1.61340127978129	-0.787095447337867	-1.09700303822672	2.68214204550873	-1.43585115108772	-0.798678614675227	2.2510864992909	-0.856227775752661	-0.869611942341425	1.83160453279508	-2.11969489547748
"MCA_RS07455"	"WP_010959422.1"	NA	"IS5-like element ISMca1 family transposase"	3.76167714027309	0.296647927120217	0.827113178632498	0.867439236096946	2.39715546985131	0.491163075662155	0.678059903724769	-1.82350345499761	0.634174748099551	0.738369294044506	1.50543423653665	0.745211762047236	0.950918352251022	-2.90362818604191	0.403746021866605	0.554351147270897	1.59233489691727	0.711926124391038	0.879475808015709	-1.21128071272825	0.878746309751808	0.919999156878575	-0.088019215460079	6.20017987971817	2.57012775803327	2.52751756669484	7.25019821955731	2.6885430742768	3.12020098775735	6.35307182574025	3.82258578646382	3.04924812324372	6.13754690860462	1.50892476864704
"MCA_RS07460"	"WP_010960789.1"	NA	"methyltransferase domain-containing protein"	6.3403012897934	2.32131504048013	0.131559463404969	0.197114220449894	-1.52384269783711	0.0327839342693034	0.190485962909573	-1.18340483017309	0.350171256397494	0.475938873504787	-1.16756825566902	0.388591286291799	0.82592667927332	1.10287050460728	0.581868626239177	0.696176545713382	-1.30514228220769	0.151079747230745	0.434317688223603	-1.38170591331549	0.0878156339021631	0.150562361574483	6.57888862421469	6.79419740945764	6.49770619760821	6.55220879193379	5.87820961226429	5.61723187205937	6.50366939285117	6.48824313557068	6.45508948962247	5.89149034743472	6.64179694053681	6.18488366396692
"MCA_RS07465"	"WP_010960790.1"	NA	"glycosyltransferase"	6.54423616146297	0.854544443238125	0.492971862184865	0.565714588727467	1.05950738327223	0.688191827111654	0.811548757261691	1.07436657650091	0.619197098216863	0.727929416970126	1.14782876850725	0.346785981225848	0.79504937689503	1.16392663600111	0.302326901194807	0.454164185895914	-1.08336080203825	0.579603995299215	0.806346282489529	1.23318886443039	0.163231696704105	0.249915061132534	6.38539738287228	6.72144564848674	6.71420566466219	7.00431709230525	6.43604040206072	6.63087212553995	6.40809968611539	6.37310007409655	6.38284855801138	6.14971747710033	6.8096570276779	6.51513279862699
"MCA_RS07470"	"WP_010959422.1"	NA	"IS5-like element ISMca1 family transposase"	3.72689404395329	0.292390102017814	0.830087485203749	0.869656422322269	2.59670841438105	0.475588803534953	0.66718817813206	-1.88876178790201	0.63222425142743	0.73723035547074	1.68567602652938	0.69382051864352	0.948719373876653	-2.90955293319589	0.425978468567829	0.573963880571401	1.54045520818576	0.744325935988155	0.89549407530824	-1.12047733857304	0.931416788354565	0.95794748018969	-0.547019678442817	6.25558229244601	2.81649083104964	2.48708490035575	7.30381025410253	2.86421035719783	3.01881929898492	6.319241988519	3.80938463693833	2.89549582006836	6.28376169294681	1.21586613327312
"MCA_RS07475"	"WP_010960791.1"	NA	"tetratricopeptide repeat protein"	5.86063762932297	1.13325178912738	0.378079011679827	0.455406529954295	1.11343605256155	0.523954197417148	0.70161283919038	1.05138834008609	0.764608530538202	0.833593699900204	1.25145826019737	0.196794414485148	0.687527903829513	1.18171907569268	0.328384659776046	0.481242275472231	-1.12396060583658	0.489022843641872	0.744719262992942	1.31576862287594	0.12091660177169	0.19466032546366	5.64494576868553	6.11170118530339	6.01611084349818	6.18687757077656	6.08572578773734	5.96521054765238	5.52559711359102	5.79734602234798	5.72715332727283	5.31893531888481	6.28767327446306	5.66037479166251
"MCA_RS07480"	"WP_041361053.1"	NA	"hypothetical protein"	4.29543826817791	5.98888270146436	0.0113119678389004	0.0349380839667871	1.2929130874669	0.140705429304096	0.346677146287021	1.56843557002901	0.0178656446961918	0.0501262723067066	1.24750272347589	0.199043156092598	0.687527903829513	1.51334816251348	0.0265057281810629	0.0994245583730817	1.0364010139108	0.829181503731215	0.929236286757645	1.95662764520765	0.0016231108180259	0.00799360021471817	4.48211433257226	4.14679283894855	4.38905986139292	4.7843229399478	4.49997052041818	4.84554946412949	3.64250173347301	3.89382211223878	3.68841138604183	3.93085109591451	4.61785460465277	4.62400832840482
"MCA_RS07485"	"WP_010960792.1"	NA	"sodium/hydrogen exchanger family protein"	6.57606436242461	3.51507405176881	0.0526441384272778	0.10023206016945	1.24953071512636	0.0878715175654723	0.277787903184131	1.34040652071878	0.0314986866817885	0.0763673195090843	1.04884165865514	0.696140031451697	0.948719373876653	1.12512176086899	0.342883731291632	0.496641049191747	1.19134352150786	0.169030556085403	0.452488681912645	1.40587419846285	0.015402869975871	0.0373735237094535	6.18290242837889	6.75078773443756	6.49158190093435	6.76848727611278	6.85602215003456	6.76492173327188	6.13168221120435	6.44806084928613	6.33528558747649	6.71955799131717	6.89354264575972	6.56993984088149
"MCA_RS07490"	"WP_143708597.1"	NA	"MFS transporter"	5.5807663737807	1.11796368384147	0.383582898649752	0.459264915904831	1.06308758658109	0.567167338272251	0.730631268883289	-1.07637680225786	0.492656036506333	0.614556464054507	1.20127691817995	0.104697828969536	0.554535891327181	1.04980770520261	0.64843357684877	0.748078751838083	-1.12998866071165	0.263499645663162	0.566001717631991	1.11603753969808	0.31246912658342	0.420441959894142	5.80103116290625	5.52160130055639	5.5382963503049	5.78459922569472	5.59353687280912	5.74757410658764	5.44134592476428	5.64441500206116	5.56479261228788	5.39877597694472	5.54078227293365	5.39244567751774
"MCA_RS07495"	"WP_010960795.1"	NA	"4'-phosphopantetheinyl transferase superfamily protein"	8.05274977284054	7.09515224968951	0.00638085885735947	0.025667300947442	1.17029191188688	0.187552761983424	0.406900949281635	1.53941454663359	0.00267675577746091	0.0157750095780323	1.03025536068331	0.794885926813488	0.957027452209874	1.35520896357047	0.0200689653342294	0.0844744113471841	1.13592411798827	0.278939887698599	0.576614372368123	1.58599008898312	0.00169719426732838	0.008106441280011	7.82519312587991	8.23683538858081	8.11705612311735	8.414271673787	8.21605990272125	8.22935836153093	7.60303591195453	7.55221418155056	7.70828857797759	7.97584238646645	8.41160902285832	8.34323261766181
"MCA_RS07500"	"WP_010960796.1"	NA	"cold-shock protein"	8.66146443014739	4.72949796436628	0.0235055443765426	0.0572012777880773	-1.20443819394658	0.318685772687796	0.538781465196257	1.60609903467537	0.0221740390918897	0.0589663188460929	-1.02115928425695	0.908528126481177	0.98033471943667	1.89436364184001	0.00426533773148677	0.0418665674420692	-1.17948121562934	0.373875557729961	0.663137173447352	1.57281930393851	0.027345194466542	0.0588630055479217	8.72580861721802	9.2246407318207	9.10511351838556	8.80039332204823	8.76802954782988	8.68205890791177	8.17533161103495	8.08146244954607	8.0336289159197	8.40249433914498	8.4557362525025	9.48287494840633
"MCA_RS07505"	"WP_041361058.1"	NA	"hypothetical protein"	7.35062134909058	3.64727783840359	0.0479505219048874	0.0937678484445671	1.25153453777747	0.160712433444193	0.372092221859724	-1.15234994799337	0.362221593154574	0.487192058553358	1.61157677513381	0.00847039282859606	0.185058435416422	1.11743887062998	0.472250169269709	0.611325123087933	-1.28768062445622	0.118168103909566	0.390723335248258	1.39851334044846	0.0460152941622426	0.0886123093295757	7.58126699108475	7.21046759413559	7.41108392810823	7.65708789945817	7.72601869134087	7.79080623658168	7.12575582761341	7.40997114151536	7.18650381091679	6.49513985832265	7.26339421622655	7.34995999378296
"MCA_RS07510"	"WP_010960798.1"	NA	"MoxR family ATPase"	6.88923391723141	6.13322263936934	0.0104621746660962	0.0333558747511562	1.41729535094185	0.0761973869445287	0.259962513613898	-1.97277484127318	0.00287993183948921	0.0162963307260649	1.6351232311518	0.0185800985375556	0.271698887836356	-1.70996568192722	0.0118575187490931	0.0669025633061992	-1.15369265133424	0.439373648655264	0.719067357849367	-1.20649918225646	0.31472911118114	0.423082432643102	7.23350324293049	6.11715017392535	6.51391168244462	7.00744732589067	7.17127678990199	7.19526228425648	7.26641017761597	7.62983586865319	7.29022116694336	6.11198139254167	6.5960008177901	6.53780608388301
"MCA_RS07515"	"WP_010960799.1"	NA	"DUF58 domain-containing protein"	5.82856902966866	10.9967483756775	0.00122586365878487	0.0120610641664387	1.16876589927869	0.438852050349007	0.642900561507451	-2.82807439094199	0.00023238734793925	0.00596258652717181	1.39747687422384	0.112709421276387	0.572609170404155	-2.36523191884098	0.0010054559745106	0.0225892442273381	-1.19568587266817	0.377047218109868	0.667312020989117	-2.02370031526476	0.00395246495715071	0.0135916396995897	6.21711381718539	5.0990496821207	5.26269667175156	5.87844250351431	5.78788967966233	5.58748596028375	6.68676424558834	6.9842904774953	6.63375040258873	5.02966376928158	5.62821551546781	5.14746563108408
"MCA_RS07520"	"WP_041361060.1"	NA	"hypothetical protein"	5.86543024319024	12.78445092075	0.000660667903315784	0.00918860013384487	-1.12185827210916	0.597433545853867	0.75222886833933	-3.47236091532134	0.000105185186367585	0.00500759484537738	1.33540650274211	0.198657712433608	0.687527903829513	-2.31778622738518	0.00217691623343183	0.0312918812132642	-1.4981368317296	0.0823169214216723	0.339683296152288	-2.60022765217275	0.000873754184027753	0.00580501757899512	6.41907000006124	5.45308032936095	5.37637463587917	5.86667122169136	5.72782923241769	5.15635322944954	6.87879634478305	7.17679427071511	6.83117688199426	4.95378479362259	5.58277535953931	4.96245661876862
"MCA_RS07525"	"WP_010960800.1"	NA	"VWA domain-containing protein"	6.73047392651087	4.42858890504805	0.0284118328430051	0.0642124359261061	1.04625201376826	0.764701880443661	0.859667187346199	-1.66496153950558	0.00533884327392615	0.0231655388409414	1.17620685618919	0.294259513327996	0.763716027416805	-1.48100595944343	0.0219906403520751	0.0889033172508606	-1.12420988510491	0.443694452177199	0.720970935581141	-1.41553463214788	0.0379363565748024	0.0759852987239326	6.99656481108513	6.52520752737219	6.32247711113931	6.80235203745326	6.81836872051164	6.41921989042648	7.00218836156912	7.36040426182731	7.18138916396607	6.15214457574202	6.60386590576381	6.58150475127413
"MCA_RS07530"	"WP_010960801.1"	NA	"MxaK protein"	5.56034281654999	3.37234341647869	0.0583266431002748	0.107345090123261	-1.04008389102515	0.842322647817201	0.908080489339675	-1.77882622540552	0.0124136622940117	0.0385820270502644	1.12863070073587	0.543384244810527	0.905540887093587	-1.5153511887194	0.0542641545994941	0.145777839592795	-1.17387061075181	0.423759482666485	0.704639534499699	-1.57609236063285	0.0379674418719834	0.0759852987239326	6.19001257745991	5.26251768388366	4.9947390223023	5.44924653097414	5.64083236890539	5.18709069015326	5.92771602596066	6.2347744663965	6.08373533972858	5.04018503480542	5.29479151503768	5.41847254299234
"MCA_RS07535"	"WP_010960802.1"	NA	"VWA domain-containing protein"	5.84924001626665	6.11284549766596	0.0105774670354876	0.0334317092235163	-1.45837652506923	0.191063274561711	0.408959006171961	-2.61176651793854	0.00459522449052428	0.0212459083532929	-1.08706734123045	0.763644744671551	0.957027452209874	-1.94679908498621	0.0316915045959012	0.109601292405209	-1.34156962476538	0.301136473043025	0.595547149082121	-2.83916608457015	0.00268632888531867	0.0105486930069785	6.7719836202958	5.56553822831339	5.21558407921186	5.76253658847749	5.57594669963605	4.58153290721344	6.63753520793307	6.93621127074749	6.86267145408762	5.21751943124491	5.62512724673032	5.43869346130839
"MCA_RS07540"	"WP_010960803.1"	NA	"DUF2905 domain-containing protein"	2.53364348842547	0.240807838428328	0.866083932390184	0.894088688543032	1.1196685423179	0.580199348135236	0.739653571407631	1.12215375754567	0.572901914199171	0.68734632348342	-1.03609104213526	0.861375527613582	0.965466361881742	-1.03379642856919	0.869953283625629	0.910402524983972	1.16007854685621	0.469769388960567	0.73423265656805	1.08306481950954	0.695158069889051	0.780364534052348	2.72395905419537	2.21094715717016	2.34708950943143	2.82383147947777	2.56576702647027	2.38161234974926	2.55712264882481	2.50146057866409	2.36726886339583	2.48748347667572	2.81752832254437	2.61965139450661
"MCA_RS07545"	"WP_010960804.1"	"trmB"	"tRNA (guanosine(46)-N7)-methyltransferase TrmB"	5.28285484288833	3.03490827684811	0.0748606202739927	0.128568664377701	1.09084058846384	0.633972012575345	0.774913049506572	-1.61741677721413	0.0203667168263984	0.0557008585522691	1.13714094095573	0.484295941724779	0.877985410192023	-1.5515612933298	0.0309109125734942	0.108259581796083	-1.04244465505001	0.81919756490107	0.924198575999402	-1.42235383404166	0.0727487186211031	0.129108755750618	5.77492372569683	4.87661764408182	4.67263051896814	5.10636155548328	5.42299571057718	5.17113548302494	5.62340347088646	5.84869021847808	5.75324027129628	5.08491083684379	5.13462566425867	4.92472301506452
"MCA_RS07550"	"WP_010960805.1"	NA	"EAL domain-containing protein"	7.48076420264855	4.63186503271834	0.0249796256806612	0.0596560666846028	-1.661787815863	0.00388351537393147	0.105485021005148	1.11615827199755	0.447470125948548	0.571924522546121	-1.34371137943566	0.0577887219768456	0.461823961810183	1.38036950893371	0.041244364040662	0.126485496597905	-1.23671484910765	0.155971976925848	0.439649633843957	-1.20387172065738	0.210413118568454	0.306082968162169	7.45731014500287	8.10944808844645	8.00376206740245	7.45115099446667	6.99188961505798	6.92927113804301	7.47377491606728	7.36777800202782	7.33380384837889	7.73049874577678	7.5068214944355	7.41366137667689
